PostId,PostTypeId,CreationDate,UserId,Tags,Comments,ParentId,Acceptance,Upvotes,Downvotes,UserDate,LastAccess,Reputation,Badges,ViewCount,SourceId
2726,2,2016-01-25T21:20:10.413,1530,,13.0,2725,1.0,18.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2729,2,2016-01-31T14:04:03.820,8486,,1.0,2728,0.0,3.0,2.0,2014-09-26T10:43:59.000,2024-07-31T08:08:56.440,9930,27.0,0,anime.meta.stackexchange
2730,2,2016-01-31T14:51:52.077,1530,,7.0,2728,0.0,13.0,1.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2731,2,2016-01-31T16:48:28.047,17758,,,2728,0.0,11.0,2.0,2015-09-05T06:30:08.000,2023-05-05T21:20:24.547,8609,25.0,0,anime.meta.stackexchange
2732,2,2016-02-01T11:08:24.563,1587,,4.0,2728,0.0,4.0,2.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2733,2,2016-02-02T03:07:33.467,102,,2.0,2728,0.0,5.0,5.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
2734,2,2016-02-03T11:14:09.707,20878,,2.0,2728,0.0,14.0,0.0,2016-02-03T11:05:32.000,2016-03-09T07:22:30.987,101,3.0,0,anime.meta.stackexchange
2738,2,2016-02-08T16:54:14.783,13647,,,2728,0.0,2.0,0.0,2015-04-01T17:56:30.000,2019-12-15T19:54:20.870,2833,14.0,0,anime.meta.stackexchange
2773,2,2016-03-07T17:40:40.557,260,,15.0,2728,0.0,1.0,2.0,2012-12-22T05:48:18.000,2018-08-13T04:22:55.207,4009,15.0,0,anime.meta.stackexchange
2737,2,2016-02-08T16:44:34.187,1530,,1.0,2736,0.0,9.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2743,2,2016-02-12T02:48:02.037,7579,,3.0,2736,1.0,11.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2741,2,2016-02-09T22:33:40.760,15542,,,2740,1.0,6.0,0.0,2015-07-08T11:28:52.000,2018-07-12T12:00:54.603,4881,16.0,0,anime.meta.stackexchange
2745,2,2016-02-12T06:04:55.937,7579,,,2742,0.0,5.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2746,2,2016-02-13T08:53:26.653,1530,,,2742,0.0,3.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2748,2,2016-02-13T11:11:23.300,1587,,2.0,2747,0.0,6.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2750,2,2016-02-18T12:10:21.250,49,,,2749,1.0,6.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
2755,2,2016-02-19T23:41:32.740,15542,,,2751,0.0,2.0,1.0,2015-07-08T11:28:52.000,2018-07-12T12:00:54.603,4881,16.0,0,anime.meta.stackexchange
2756,2,2016-02-20T05:37:45.213,7579,,9.0,2751,0.0,3.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2757,2,2016-02-20T12:43:37.887,1530,,5.0,2751,0.0,5.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2753,2,2016-02-19T15:54:42.310,191,,,2752,0.0,7.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
2754,2,2016-02-19T16:10:15.337,191,,,2752,0.0,4.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
2774,2,2016-03-09T17:30:35.653,191,,,2752,0.0,2.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
2759,2,2016-02-25T10:04:44.237,1530,,2.0,2758,0.0,4.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2762,2,2016-02-29T09:48:25.350,1458,,2.0,2760,1.0,3.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
2769,2,2016-03-03T08:52:59.207,1458,,2.0,2764,1.0,2.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
2766,2,2016-03-02T21:33:04.347,7579,,1.0,2765,1.0,7.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2776,2,2016-03-13T14:33:29.187,17758,,,2767,0.0,2.0,0.0,2015-09-05T06:30:08.000,2023-05-05T21:20:24.547,8609,25.0,0,anime.meta.stackexchange
2772,2,2016-03-04T01:26:24.017,7579,,2.0,2768,0.0,7.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2771,2,2016-03-03T17:13:36.050,1530,,,2770,1.0,5.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2778,2,2016-03-15T17:23:37.507,1530,,2.0,2777,0.0,5.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2779,2,2016-03-15T17:57:27.630,63,,,2777,0.0,11.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
2782,2,2016-03-22T22:24:28.783,17758,,3.0,2780,1.0,5.0,0.0,2015-09-05T06:30:08.000,2023-05-05T21:20:24.547,8609,25.0,0,anime.meta.stackexchange
2783,2,2016-03-23T05:37:29.157,7579,,,2780,0.0,3.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2785,2,2016-03-27T21:27:06.850,17758,,1.0,2784,0.0,2.0,0.0,2015-09-05T06:30:08.000,2023-05-05T21:20:24.547,8609,25.0,0,anime.meta.stackexchange
2786,2,2016-03-27T23:03:46.470,7579,,4.0,2784,0.0,7.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2788,2,2016-03-28T16:31:41.803,191,,2.0,2787,0.0,5.0,1.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
2789,2,2016-03-29T05:35:35.287,1587,,1.0,2787,0.0,4.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2790,2,2016-03-29T14:12:19.757,19221,,1.0,2787,0.0,1.0,0.0,2015-11-21T12:23:45.000,2020-12-02T08:26:24.267,2127,15.0,0,anime.meta.stackexchange
2792,2,2016-03-30T10:49:27.553,1587,,3.0,2787,0.0,6.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2794,2,2016-03-31T03:57:39.730,1587,,,2787,0.0,1.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2797,2,2016-04-07T07:05:20.913,15276,,,2787,,,,2015-06-25T02:05:55.000,2020-10-27T02:47:09.917,2368,15.0,0,anime.meta.stackexchange
2793,2,2016-03-30T10:56:21.293,1458,,,2791,1.0,9.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
2798,2,2016-04-08T11:57:38.023,1458,,,2795,1.0,3.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
2804,2,2016-04-18T04:18:06.607,102,,1.0,2802,0.0,7.0,0.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
2806,2,2016-04-21T09:39:36.167,63,,23.0,2805,1.0,20.0,4.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
2808,2,2016-04-22T07:52:39.770,7861,,29.0,2805,0.0,9.0,8.0,2014-08-04T21:27:59.000,2020-10-26T20:10:11.723,1674,13.0,0,anime.meta.stackexchange
2809,2,2016-04-23T06:24:25.973,7579,,6.0,2805,0.0,10.0,1.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
2811,2,2016-04-26T07:51:35.337,1587,,,2805,0.0,6.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2821,2,2016-05-13T21:33:09.653,22562,,4.0,2805,0.0,6.0,12.0,2016-03-08T20:18:25.000,2023-10-13T14:56:54.677,1383,8.0,0,anime.meta.stackexchange
2810,2,2016-04-24T23:37:19.130,102,,,2807,1.0,5.0,0.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
2813,2,2016-05-09T06:35:32.470,102,,,2812,0.0,3.0,0.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
2814,2,2016-05-09T06:47:23.463,2604,,4.0,2812,0.0,5.0,0.0,2013-10-24T16:31:43.000,2020-12-27T06:49:01.050,14625,25.0,0,anime.meta.stackexchange
2815,2,2016-05-09T11:07:40.043,1587,,3.0,2812,0.0,1.0,3.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2816,2,2016-05-10T05:07:28.430,1587,,2.0,2812,0.0,5.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
2819,2,2016-05-12T17:11:58.733,22208,,,2818,0.0,1.0,0.0,2016-02-19T20:50:34.000,2018-07-08T17:21:57.623,633,7.0,0,anime.meta.stackexchange
2820,2,2016-05-13T07:22:20.963,49,,1.0,2818,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
2828,2,2016-05-26T10:24:41.993,1530,,2.0,2823,0.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
2830,2,2016-05-27T19:33:39.050,11469,,,2823,0.0,2.0,0.0,2015-01-30T11:13:44.000,2024-01-30T17:53:37.593,2450,18.0,0,anime.meta.stackexchange
2827,2,2016-05-26T07:25:25.920,2604,,5.0,2824,0.0,6.0,0.0,2013-10-24T16:31:43.000,2020-12-27T06:49:01.050,14625,25.0,0,anime.meta.stackexchange
2826,2,2016-05-25T18:30:37.537,49,,,2825,1.0,6.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
2833,2,2016-05-31T01:12:43.837,63,,3.0,2831,0.0,3.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3836,2,2016-06-05T03:49:35.080,8486,,4.0,2831,0.0,1.0,0.0,2014-09-26T10:43:59.000,2024-07-31T08:08:56.440,9930,27.0,0,anime.meta.stackexchange
3838,2,2016-06-05T08:50:03.420,9307,,3.0,3837,0.0,8.0,0.0,2014-11-23T10:47:51.000,2018-02-25T20:24:07.100,554,10.0,0,anime.meta.stackexchange
3842,2,2016-06-09T10:58:21.133,1398,,1.0,3839,0.0,1.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,0,anime.meta.stackexchange
3843,2,2016-06-09T11:12:07.163,49,,2.0,3839,0.0,7.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
3841,2,2016-06-09T08:15:04.973,22208,,13.0,3840,0.0,2.0,6.0,2016-02-19T20:50:34.000,2018-07-08T17:21:57.623,633,7.0,0,anime.meta.stackexchange
3844,2,2016-06-11T14:02:20.237,18582,,1.0,3840,1.0,9.0,1.0,2015-10-18T15:12:43.000,2016-06-26T00:40:17.030,365,4.0,0,anime.meta.stackexchange
3846,2,2016-06-12T11:42:36.087,1587,,,3845,0.0,5.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
3850,2,2016-06-14T19:20:47.487,11469,,,3849,1.0,11.0,0.0,2015-01-30T11:13:44.000,2024-01-30T17:53:37.593,2450,18.0,0,anime.meta.stackexchange
3855,2,2016-06-18T21:56:57.007,1530,,1.0,3851,0.0,4.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
3854,2,2016-06-18T21:46:24.277,1530,,1.0,3852,1.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
3859,2,2016-06-21T01:00:33.183,9307,,1.0,3858,1.0,9.0,0.0,2014-11-23T10:47:51.000,2018-02-25T20:24:07.100,554,10.0,0,anime.meta.stackexchange
3862,2,2016-06-26T10:31:18.277,1530,,4.0,3861,0.0,3.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
3863,2,2016-06-26T23:41:57.613,24,,1.0,3861,1.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
3864,2,2016-06-27T00:50:38.933,7579,,,3861,0.0,2.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3868,2,2016-07-13T07:41:11.203,1587,,,3867,1.0,8.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
3869,2,2016-07-20T02:31:12.573,102,,1.0,3867,0.0,2.0,0.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
3871,2,2016-07-20T04:28:57.773,191,,2.0,3870,0.0,7.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
3873,2,2016-07-26T17:25:29.443,191,,6.0,3870,1.0,4.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
3875,2,2016-08-04T08:31:23.420,10654,,1.0,3874,0.0,4.0,0.0,2014-12-15T14:42:26.000,2023-07-13T10:41:47.370,3929,31.0,0,anime.meta.stackexchange
3876,2,2016-08-04T11:25:08.050,191,,8.0,3874,0.0,8.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
3877,2,2016-08-04T12:02:56.607,7866,,6.0,3874,0.0,5.0,0.0,2014-08-05T06:25:24.000,2019-08-18T05:23:43.970,12830,17.0,0,anime.meta.stackexchange
3878,2,2016-08-04T13:19:35.730,49,,4.0,3874,1.0,22.0,1.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
3879,2,2016-08-04T14:36:25.323,63,,1.0,3874,0.0,18.0,1.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3881,2,2016-08-05T11:31:36.473,1458,,,3880,1.0,3.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
3887,2,2016-08-10T07:52:14.517,1530,,1.0,3882,0.0,2.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
3884,2,2016-08-05T21:09:54.120,191,,3.0,3883,0.0,6.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
4285,2,2019-07-22T04:48:10.807,2516,,,3883,0.0,3.0,0.0,2013-10-08T14:10:20.000,2024-08-01T05:45:03.663,13070,35.0,0,anime.meta.stackexchange
3886,2,2016-08-09T09:26:52.033,49,,,3885,1.0,4.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
3890,2,2016-08-15T22:20:12.530,63,,3.0,3888,0.0,1.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3893,2,2016-08-20T23:42:45.697,102,,,3891,,,,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
3898,2,2016-08-23T03:41:03.480,7579,,,3891,0.0,1.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3895,2,2016-08-22T20:04:37.323,70,,,3894,0.0,4.0,0.0,2012-12-11T21:54:34.000,2019-06-10T00:34:59.130,101,21.0,0,anime.meta.stackexchange
3897,2,2016-08-22T21:43:20.820,1530,,,3894,0.0,8.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
3899,2,2016-08-23T04:27:59.627,7579,,,3894,0.0,12.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3900,2,2016-08-23T04:40:24.617,7579,,,3894,0.0,7.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3901,2,2016-08-25T13:04:33.377,1587,,,3894,0.0,5.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
3902,2,2016-08-25T13:18:37.713,1587,,,3894,0.0,4.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
3905,2,2016-08-26T08:34:55.523,1587,,,3894,0.0,6.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
3909,2,2016-08-29T11:01:39.957,1527,,,3894,0.0,1.0,0.0,2013-03-04T12:40:29.000,2023-11-29T21:25:08.103,2787,19.0,0,anime.meta.stackexchange
3910,2,2016-08-29T13:44:27.710,1527,,4.0,3894,0.0,2.0,0.0,2013-03-04T12:40:29.000,2023-11-29T21:25:08.103,2787,19.0,0,anime.meta.stackexchange
3904,2,2016-08-26T04:35:24.110,7579,,1.0,3903,0.0,4.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3908,2,2016-08-29T03:01:21.937,63,,1.0,3903,0.0,3.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3907,2,2016-08-27T01:18:02.807,1908,,3.0,3906,0.0,4.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
3912,2,2016-08-29T16:13:41.317,,,5.0,3911,0.0,6.0,1.0,,,,,0,anime.meta.stackexchange
3913,2,2016-08-29T19:36:49.917,1530,,15.0,3911,0.0,2.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
3918,2,2016-08-30T20:56:53.020,1465,,9.0,3914,0.0,4.0,2.0,2013-02-14T00:35:27.000,2016-09-07T14:06:20.707,608,9.0,0,anime.meta.stackexchange
3919,2,2016-08-30T21:51:42.817,1458,,4.0,3914,0.0,7.0,1.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
3920,2,2016-08-30T23:21:09.880,1908,,1.0,3914,0.0,7.0,2.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
3922,2,2016-08-31T00:39:41.510,17758,,10.0,3914,0.0,4.0,3.0,2015-09-05T06:30:08.000,2023-05-05T21:20:24.547,8609,25.0,0,anime.meta.stackexchange
3923,2,2016-08-31T05:24:49.480,7579,,4.0,3914,0.0,10.0,1.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3924,2,2016-08-31T05:32:34.743,7866,,4.0,3914,0.0,5.0,1.0,2014-08-05T06:25:24.000,2019-08-18T05:23:43.970,12830,17.0,0,anime.meta.stackexchange
3916,2,2016-08-30T03:17:56.357,7579,,5.0,3915,0.0,8.0,0.0,2014-07-13T03:45:23.000,2021-10-28T02:30:54.953,12544,34.0,0,anime.meta.stackexchange
3917,2,2016-08-30T07:46:37.650,102,,7.0,3915,0.0,1.0,0.0,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
3938,2,2016-10-09T09:28:55.240,1908,,,3921,0.0,5.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
3930,2,2016-09-16T20:35:48.803,63,,,3929,0.0,9.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3933,2,2016-09-23T17:17:42.577,13532,,,3932,1.0,4.0,0.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3937,2,2016-10-07T10:57:51.090,1587,,9.0,3936,0.0,11.0,0.0,2013-03-21T00:57:11.000,2024-08-01T00:58:28.100,40141,50.0,0,anime.meta.stackexchange
3942,2,2016-10-17T11:13:18.393,191,,,3936,0.0,4.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
3940,2,2016-10-16T06:21:16.223,8486,,2.0,3939,0.0,6.0,1.0,2014-09-26T10:43:59.000,2024-07-31T08:08:56.440,9930,27.0,0,anime.meta.stackexchange
3941,2,2016-10-17T03:07:55.790,28340,,6.0,3939,0.0,0.0,1.0,2016-09-19T20:57:15.000,2016-12-07T23:11:39.567,398,7.0,0,anime.meta.stackexchange
3943,2,2016-10-17T20:23:34.130,3561,,2.0,3939,0.0,7.0,0.0,2014-02-01T15:50:39.000,2019-07-24T12:51:24.427,5302,12.0,0,anime.meta.stackexchange
3945,2,2016-10-21T11:07:05.150,3043,,,3944,0.0,4.0,0.0,2013-12-20T14:58:22.000,2016-11-17T14:48:30.373,101,3.0,0,anime.meta.stackexchange
3974,2,2016-12-01T23:03:37.780,1908,,1.0,3944,1.0,5.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
3948,2,2016-11-01T23:07:27.420,1908,,1.0,3947,1.0,7.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
3950,2,2016-11-04T00:33:25.050,102,,,3949,,,,2012-12-12T01:57:30.000,2023-12-12T16:49:45.157,6860,35.0,0,anime.meta.stackexchange
3951,2,2016-11-04T01:38:31.857,13532,,1.0,3949,0.0,3.0,0.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3957,2,2016-11-05T06:35:00.363,28340,,3.0,3949,0.0,2.0,2.0,2016-09-19T20:57:15.000,2016-12-07T23:11:39.567,398,7.0,0,anime.meta.stackexchange
3959,2,2016-11-07T07:00:21.007,24,,4.0,3949,0.0,11.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
3962,2,2016-11-08T11:12:31.180,63,,,3949,0.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3963,2,2016-11-08T18:46:10.527,13532,,,3949,0.0,0.0,2.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3993,2,2017-01-03T13:25:44.470,8486,,,3949,0.0,3.0,0.0,2014-09-26T10:43:59.000,2024-07-31T08:08:56.440,9930,27.0,0,anime.meta.stackexchange
3958,2,2016-11-05T17:50:24.670,13532,,,3952,1.0,0.0,0.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3954,2,2016-11-04T14:26:17.477,1458,,2.0,3953,0.0,4.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
3956,2,2016-11-04T22:30:56.377,19307,,1.0,3955,1.0,1.0,0.0,2015-11-25T02:38:07.000,2024-04-27T16:08:07.817,6282,15.0,0,anime.meta.stackexchange
3961,2,2016-11-08T09:49:52.567,63,,1.0,3960,1.0,12.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3965,2,2016-11-14T02:06:37.803,13532,,,3964,0.0,5.0,0.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3966,2,2016-11-14T05:21:20.693,191,,1.0,3964,0.0,8.0,0.0,2012-12-17T05:30:06.000,2020-12-01T13:47:20.400,9537,62.0,0,anime.meta.stackexchange
3968,2,2016-11-15T05:30:00.820,24,,,3967,1.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
3970,2,2016-11-18T01:56:39.373,13532,,,3969,0.0,2.0,0.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3978,2,2016-12-07T19:35:45.833,49,,3.0,3972,0.0,4.0,1.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
3977,2,2016-12-04T18:41:08.040,2808,,,3973,0.0,5.0,0.0,2013-11-27T15:35:01.000,2017-06-09T12:16:43.510,10816,18.0,0,anime.meta.stackexchange
3976,2,2016-12-03T02:05:25.960,1458,,,3975,1.0,7.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
3980,2,2016-12-08T01:38:28.797,,,,3979,0.0,6.0,0.0,,,,,0,anime.meta.stackexchange
3983,2,2016-12-15T13:57:30.253,6368,,2.0,3981,1.0,2.0,0.0,2014-06-25T11:15:04.000,2018-09-30T09:28:19.907,9398,13.0,0,anime.meta.stackexchange
3985,2,2016-12-18T01:27:28.593,63,,1.0,3984,0.0,7.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
3987,2,2016-12-20T17:26:16.900,13532,,1.0,3986,1.0,8.0,0.0,2015-03-30T22:47:09.000,2019-05-01T12:18:33.253,957,12.0,0,anime.meta.stackexchange
3992,2,2016-12-31T12:45:43.633,1458,,,3988,0.0,2.0,0.0,2013-02-12T15:16:56.000,2024-07-30T05:41:41.713,22240,43.0,0,anime.meta.stackexchange
3990,2,2016-12-22T04:19:05.573,1908,,,3989,1.0,3.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
3995,2,2017-01-11T01:27:20.330,1908,,2.0,3991,1.0,5.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
4004,2,2017-02-08T22:04:51.163,1908,,,3994,0.0,5.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
